product_name,product_price,product_url
"I'm Home Living Simple C 顯示器支架, 白色",$260,https://www.tw.coupang.com/products/I'm-Home-Living-Simple-C-%E9%A1%AF%E7%A4%BA%E5%99%A8%E6%94%AF%E6%9E%B6-21007786103272?itemId=21021053859000&vendorItemId=21088116319248&sourceType=search&rank=&searchId=6f575241329b4f6ca0826576a7040bcc&q=s%20fekete
"MAYTON Sportage NQ5皮革手臂握持控制台墊, 黑色, 1個",$704,https://www.tw.coupang.com/products/MAYTON-Sportage-NQ5%E7%9A%AE%E9%9D%A9%E6%89%8B%E8%87%82%E6%8F%A1%E6%8C%81%E6%8E%A7%E5%88%B6%E5%8F%B0%E5%A2%8A-21006468549450?itemId=21014109344112&vendorItemId=21081356373826&sourceType=search&rank=1&searchId=6f575241329b4f6ca0826576a7040bcc&q=s%20fekete
"La Maison du Savon de Marseille 馬賽皂之家 滋潤護手霜 浪漫薰衣草, 75ml, 1條",$458,https://www.tw.coupang.com/products/La-Maison-du-Savon-de-Marseille-%E9%A6%AC%E8%B3%BD%E7%9A%82%E4%B9%8B%E5%AE%B6-%E6%BB%8B%E6%BD%A4%E8%AD%B7%E6%89%8B%E9%9C%9C-%E6%B5%AA%E6%BC%AB%E8%96%B0%E8%A1%A3%E8%8D%89-171679347064832?itemId=171679846219776&vendorItemId=171680315965440&sourceType=search&rank=2&searchId=6f575241329b4f6ca0826576a7040bcc&q=s%20fekete
"Colly's Golf Pilot Bear 2 Utility Cover 頂蓋, 混合顏色",$490,https://www.tw.coupang.com/products/Colly's-Golf-Pilot-Bear-2-Utility-Cover-%E9%A0%82%E8%93%8B-21000231369698?itemId=21000733769165&vendorItemId=21084114723815&sourceType=search&rank=3&searchId=6f575241329b4f6ca0826576a7040bcc&q=s%20fekete
"ABSL 可調式手機懶人支架 P3, 白色, 1入",$588,https://www.tw.coupang.com/products/ABSL-%E5%8F%AF%E8%AA%BF%E5%BC%8F%E6%89%8B%E6%A9%9F%E6%87%B6%E4%BA%BA%E6%94%AF%E6%9E%B6-P3-21001891039300?itemId=21003213074007&vendorItemId=21071200389945&sourceType=search&rank=4&searchId=6f575241329b4f6ca0826576a7040bcc&q=s%20fekete
"It's Win Signature X 洗手墊, 乳霜, 1個",$299,https://www.tw.coupang.com/products/It's-Win-Signature-X-%E6%B4%97%E6%89%8B%E5%A2%8A-21007397815086?itemId=21019141109618&vendorItemId=21086260376636&sourceType=search&rank=5&searchId=6f575241329b4f6ca0826576a7040bcc&q=s%20fekete
"It's Win Signature SE 洗手墊, 1個, 藍色",$187,https://www.tw.coupang.com/products/It's-Win-Signature-SE-%E6%B4%97%E6%89%8B%E5%A2%8A-21007397815070?itemId=21019141109570&vendorItemId=21086260376587&sourceType=search&rank=6&searchId=6f575241329b4f6ca0826576a7040bcc&q=s%20fekete
"That's That's That's That 織帶蓋方形藤製儲物籃 S, 1個, 棕色",$280,https://www.tw.coupang.com/products/That's-That's-That's-That-%E7%B9%94%E5%B8%B6%E8%93%8B%E6%96%B9%E5%BD%A2%E8%97%A4%E8%A3%BD%E5%84%B2%E7%89%A9%E7%B1%83-S-21007093710008?itemId=21017685384153&vendorItemId=21084850539464&sourceType=search&rank=7&searchId=6f575241329b4f6ca0826576a7040bcc&q=s%20fekete
"L'arcobaleno Holy Shine MTS stamp 0.5 毫米, 混色, 1個",$215,https://www.tw.coupang.com/products/L'arcobaleno-Holy-Shine-MTS-stamp-0.5-%E6%AF%AB%E7%B1%B3-21005848739729?itemId=21010171803186&vendorItemId=21077454392188&sourceType=search&rank=8&searchId=6f575241329b4f6ca0826576a7040bcc&q=s%20fekete
"brabantia Window Canister Passion Red, 時尚紅, 1個, 1.4L",$356,https://www.tw.coupang.com/products/brabantia-Window-Canister-Passion-Red-21000009365419?itemId=21000006334375&vendorItemId=21003008231109&sourceType=search&rank=9&searchId=6f575241329b4f6ca0826576a7040bcc&q=s%20fekete
