product_name,product_price,product_url
"3件式短袖連體緊身泳衣, 淺褐色",$490,https://www.tw.coupang.com/products/3%E4%BB%B6%E5%BC%8F%E7%9F%AD%E8%A2%96%E9%80%A3%E9%AB%94%E7%B7%8A%E8%BA%AB%E6%B3%B3%E8%A1%A3-21007090694959?itemId=21017668777052&vendorItemId=21084834181951&sourceType=search&rank=&searchId=dff164a9ef6846bd902bb17ab233b46c&q=%E7%9F%AD%E8%A2%96%E5%BC%8F
女款圓領短袖罩杯式T恤,$341,https://www.tw.coupang.com/products/%E5%A5%B3%E6%AC%BE%E5%9C%93%E9%A0%98%E7%9F%AD%E8%A2%96%E7%BD%A9%E6%9D%AF%E5%BC%8FT%E6%81%A4-21006239534333?itemId=21012586400489&vendorItemId=21079854373030&sourceType=search&rank=1&searchId=dff164a9ef6846bd902bb17ab233b46c&q=%E7%9F%AD%E8%A2%96%E5%BC%8F
Contikids 孩童假兩件式文字印花短袖T恤+短褲套裝,$495,https://www.tw.coupang.com/products/Contikids-%E5%AD%A9%E7%AB%A5%E5%81%87%E5%85%A9%E4%BB%B6%E5%BC%8F%E6%96%87%E5%AD%97%E5%8D%B0%E8%8A%B1%E7%9F%AD%E8%A2%96T%E6%81%A4%2B%E7%9F%AD%E8%A4%B2%E5%A5%97%E8%A3%9D-21006541583277?itemId=21014567406623&vendorItemId=21081809625166&sourceType=search&rank=2&searchId=dff164a9ef6846bd902bb17ab233b46c&q=%E7%9F%AD%E8%A2%96%E5%BC%8F
Elso 女式亨利領鈕扣針織 5 件式短袖 T 卹,$549,https://www.tw.coupang.com/products/Elso-%E5%A5%B3%E5%BC%8F%E4%BA%A8%E5%88%A9%E9%A0%98%E9%88%95%E6%89%A3%E9%87%9D%E7%B9%94-5-%E4%BB%B6%E5%BC%8F%E7%9F%AD%E8%A2%96-T-%E5%8D%B9-21007284826574?itemId=21018606320618&vendorItemId=21085742219003&sourceType=search&rank=3&searchId=dff164a9ef6846bd902bb17ab233b46c&q=%E7%9F%AD%E8%A2%96%E5%BC%8F
女款假兩件式素色短袖上衣+長裙,$573,https://www.tw.coupang.com/products/%E5%A5%B3%E6%AC%BE%E5%81%87%E5%85%A9%E4%BB%B6%E5%BC%8F%E7%B4%A0%E8%89%B2%E7%9F%AD%E8%A2%96%E4%B8%8A%E8%A1%A3%2B%E9%95%B7%E8%A3%99-21001582639951?itemId=21002705479635&vendorItemId=21085861469190&sourceType=search&rank=4&searchId=dff164a9ef6846bd902bb17ab233b46c&q=%E7%9F%AD%E8%A2%96%E5%BC%8F
"3件式短袖連體緊身泳衣, 藍色",$490,https://www.tw.coupang.com/products/3%E4%BB%B6%E5%BC%8F%E7%9F%AD%E8%A2%96%E9%80%A3%E9%AB%94%E7%B7%8A%E8%BA%AB%E6%B3%B3%E8%A1%A3-21007090694959?itemId=21017668777048&vendorItemId=21084834181920&sourceType=search&rank=5&searchId=dff164a9ef6846bd902bb17ab233b46c&q=%E7%9F%AD%E8%A2%96%E5%BC%8F
"Moon Collection 5件式寬鬆短袖T卹2件套裝, 波浪白、陽光薄荷",$820,https://www.tw.coupang.com/products/Moon-Collection-5%E4%BB%B6%E5%BC%8F%E5%AF%AC%E9%AC%86%E7%9F%AD%E8%A2%96T%E5%8D%B92%E4%BB%B6%E5%A5%97%E8%A3%9D-21006335758745?itemId=21013268178752&vendorItemId=21088528512262&sourceType=search&rank=6&searchId=dff164a9ef6846bd902bb17ab233b46c&q=%E7%9F%AD%E8%A2%96%E5%BC%8F
"Michelle 清新活潑襯衫式休閒短袖連衣裙02139, 紫色",$537,https://www.tw.coupang.com/products/Michelle-%E6%B8%85%E6%96%B0%E6%B4%BB%E6%BD%91%E8%A5%AF%E8%A1%AB%E5%BC%8F%E4%BC%91%E9%96%92%E7%9F%AD%E8%A2%96%E9%80%A3%E8%A1%A3%E8%A3%9902139-21007227694921?itemId=21018332067969&vendorItemId=21085476587332&sourceType=search&rank=7&searchId=dff164a9ef6846bd902bb17ab233b46c&q=%E7%9F%AD%E8%A2%96%E5%BC%8F
自製男式女式 5 件式短袖 Karatti,$497,https://www.tw.coupang.com/products/%E8%87%AA%E8%A3%BD%E7%94%B7%E5%BC%8F%E5%A5%B3%E5%BC%8F-5-%E4%BB%B6%E5%BC%8F%E7%9F%AD%E8%A2%96-Karatti-21006583818841?itemId=21014826908275&vendorItemId=21082066385822&sourceType=search&rank=8&searchId=dff164a9ef6846bd902bb17ab233b46c&q=%E7%9F%AD%E8%A2%96%E5%BC%8F
And Style 女款鏤空線條襯衫式短袖T卹 260427,$481,https://www.tw.coupang.com/products/And-Style-%E5%A5%B3%E6%AC%BE%E9%8F%A4%E7%A9%BA%E7%B7%9A%E6%A2%9D%E8%A5%AF%E8%A1%AB%E5%BC%8F%E7%9F%AD%E8%A2%96T%E5%8D%B9-260427-21007257851195?itemId=21018494803528&vendorItemId=21085634269772&sourceType=search&rank=9&searchId=dff164a9ef6846bd902bb17ab233b46c&q=%E7%9F%AD%E8%A2%96%E5%BC%8F
