product_name,product_price,product_url
"Coopa 烘焙紙 捲型, 10盒","$1,984",https://www.tw.coupang.com/products/Coopa-%E7%83%98%E7%84%99%E7%B4%99-%E6%8D%B2%E5%9E%8B-21007104709763?itemId=21002874892453&vendorItemId=21070859530060&sourceType=search&rank=&searchId=63f80e6eaa8447d0a27abd9df19e5641&q=cuppa
"Coopa 烘焙紙 捲型, 3盒",$676,https://www.tw.coupang.com/products/Coopa-%E7%83%98%E7%84%99%E7%B4%99-%E6%8D%B2%E5%9E%8B-21007104709763?itemId=21019850210067&vendorItemId=21086951425134&sourceType=search&rank=1&searchId=63f80e6eaa8447d0a27abd9df19e5641&q=cuppa
"Coupa 紙箔圓形 100p, 4個",$778,https://www.tw.coupang.com/products/Coupa-%E7%B4%99%E7%AE%94%E5%9C%93%E5%BD%A2-100p-21001605393485?itemId=21019860696228&vendorItemId=21086961659014&sourceType=search&rank=2&searchId=63f80e6eaa8447d0a27abd9df19e5641&q=cuppa
"Coopa 烘焙紙 捲型, 5盒","$1,107",https://www.tw.coupang.com/products/Coopa-%E7%83%98%E7%84%99%E7%B4%99-%E6%8D%B2%E5%9E%8B-21007104709763?itemId=21019850210051&vendorItemId=21086951425125&sourceType=search&rank=3&searchId=63f80e6eaa8447d0a27abd9df19e5641&q=cuppa
"Coopa 烘焙紙 捲型, 12盒","$1,888",https://www.tw.coupang.com/products/Coopa-%E7%83%98%E7%84%99%E7%B4%99-%E6%8D%B2%E5%9E%8B-21007104709763?itemId=21017747469584&vendorItemId=21070859530066&sourceType=search&rank=4&searchId=63f80e6eaa8447d0a27abd9df19e5641&q=cuppa
"Cuppa 紙箔圓形 30p, 18個","$1,058",https://www.tw.coupang.com/products/Cuppa-%E7%B4%99%E7%AE%94%E5%9C%93%E5%BD%A2-30p-21007679532853?itemId=21019860699543&vendorItemId=21086961662655&sourceType=search&rank=5&searchId=63f80e6eaa8447d0a27abd9df19e5641&q=cuppa
"Cuppa 紙箔圓形 30p, 9個",$535,https://www.tw.coupang.com/products/Cuppa-%E7%B4%99%E7%AE%94%E5%9C%93%E5%BD%A2-30p-21007679532853?itemId=21019860698226&vendorItemId=21086961660977&sourceType=search&rank=6&searchId=63f80e6eaa8447d0a27abd9df19e5641&q=cuppa
"Cuppa 紙箔圓形 30p, 12個",$697,https://www.tw.coupang.com/products/Cuppa-%E7%B4%99%E7%AE%94%E5%9C%93%E5%BD%A2-30p-21007679532853?itemId=21019860698579&vendorItemId=21086961661363&sourceType=search&rank=7&searchId=63f80e6eaa8447d0a27abd9df19e5641&q=cuppa
"Cuppa 紙箔圓形 30p, 15個",$872,https://www.tw.coupang.com/products/Cuppa-%E7%B4%99%E7%AE%94%E5%9C%93%E5%BD%A2-30p-21007679532853?itemId=21019860699248&vendorItemId=21086961662399&sourceType=search&rank=8&searchId=63f80e6eaa8447d0a27abd9df19e5641&q=cuppa
"Cuppa 紙箔圓形 30p, 6個",$371,https://www.tw.coupang.com/products/Cuppa-%E7%B4%99%E7%AE%94%E5%9C%93%E5%BD%A2-30p-21007679532853?itemId=21019860697436&vendorItemId=21086961660051&sourceType=search&rank=9&searchId=63f80e6eaa8447d0a27abd9df19e5641&q=cuppa
