product_name,product_price,product_url
"NEW WIS 小牛津 親子互動遊戲書 6冊厚紙書, 1組",$182,https://www.tw.coupang.com/products/NEW-WIS-%E5%B0%8F%E7%89%9B%E6%B4%A5-%E8%A6%AA%E5%AD%90%E4%BA%92%E5%8B%95%E9%81%8A%E6%88%B2%E6%9B%B8-6%E5%86%8A%E5%8E%9A%E7%B4%99%E6%9B%B8-284105564454921?itemId=284103538589707&vendorItemId=284104595587084&sourceType=search&rank=&searchId=82bdaf81a3f54b61bb6181874e333c12&q=%E5%B0%8F%E5%86%8A
"mideer 寶寶塗鴉冊 藍, 1本",$115,https://www.tw.coupang.com/products/mideer-%E5%AF%B6%E5%AF%B6%E5%A1%97%E9%B4%89%E5%86%8A-%E8%97%8D-216721008836632?itemId=216721763844120&vendorItemId=216722439110671&sourceType=search&rank=1&searchId=82bdaf81a3f54b61bb6181874e333c12&q=%E5%B0%8F%E5%86%8A
"東方出版社 世界少年文學必讀經典60 小王子 注音版, 1本",$126,https://www.tw.coupang.com/products/%E6%9D%B1%E6%96%B9%E5%87%BA%E7%89%88%E7%A4%BE-%E4%B8%96%E7%95%8C%E5%B0%91%E5%B9%B4%E6%96%87%E5%AD%B8%E5%BF%85%E8%AE%80%E7%B6%93%E5%85%B860-%E5%B0%8F%E7%8E%8B%E5%AD%90-%E6%B3%A8%E9%9F%B3%E7%89%88-323600179494920?itemId=323600179511307&vendorItemId=323600179462148&sourceType=search&rank=2&searchId=82bdaf81a3f54b61bb6181874e333c12&q=%E5%B0%8F%E5%86%8A
"YOUNGART 可撕式8開素描本 130g 125頁, 125張",$168,https://www.tw.coupang.com/products/YOUNGART-%E5%8F%AF%E6%92%95%E5%BC%8F8%E9%96%8B%E7%B4%A0%E6%8F%8F%E6%9C%AC-130g-125%E9%A0%81-21006526093784?itemId=21014478154033&vendorItemId=21070822464033&sourceType=search&rank=3&searchId=82bdaf81a3f54b61bb6181874e333c12&q=%E5%B0%8F%E5%86%8A
"不是只有自己的事才重要, 1本",$228,https://www.tw.coupang.com/products/%E4%B8%8D%E6%98%AF%E5%8F%AA%E6%9C%89%E8%87%AA%E5%B7%B1%E7%9A%84%E4%BA%8B%E6%89%8D%E9%87%8D%E8%A6%81-323322776616962?itemId=323322776600577&vendorItemId=323322776600576&sourceType=search&rank=4&searchId=82bdaf81a3f54b61bb6181874e333c12&q=%E5%B0%8F%E5%86%8A
"b fancy 黏貼式4格相冊, 15張, 米色",$270,https://www.tw.coupang.com/products/b-fancy-%E9%BB%8F%E8%B2%BC%E5%BC%8F4%E6%A0%BC%E7%9B%B8%E5%86%8A-21006484854674?itemId=21014211100536&vendorItemId=21081456562323&sourceType=search&rank=5&searchId=82bdaf81a3f54b61bb6181874e333c12&q=%E5%B0%8F%E5%86%8A
"吸附式黑內頁相簿, 閃耀綠色, 15張, 1本",$423,https://www.tw.coupang.com/products/%E5%90%B8%E9%99%84%E5%BC%8F%E9%BB%91%E5%85%A7%E9%A0%81%E7%9B%B8%E7%B0%BF-21004382022890?itemId=21005181628889&vendorItemId=21072490874396&sourceType=search&rank=6&searchId=82bdaf81a3f54b61bb6181874e333c12&q=%E5%B0%8F%E5%86%8A
"可愛卡片收集冊 2入, 混色",$321,https://www.tw.coupang.com/products/%E5%8F%AF%E6%84%9B%E5%8D%A1%E7%89%87%E6%94%B6%E9%9B%86%E5%86%8A-2%E5%85%A5-21006410691363?itemId=21013746819852&vendorItemId=21080997607196&sourceType=search&rank=7&searchId=82bdaf81a3f54b61bb6181874e333c12&q=%E5%B0%8F%E5%86%8A
"Sangsang 我有一本郵局精裝本, 想像力",$268,https://www.tw.coupang.com/products/Sangsang-%E6%88%91%E6%9C%89%E4%B8%80%E6%9C%AC%E9%83%B5%E5%B1%80%E7%B2%BE%E8%A3%9D%E6%9C%AC-21005011697741?itemId=21006709295231&vendorItemId=21074002851368&sourceType=search&rank=8&searchId=82bdaf81a3f54b61bb6181874e333c12&q=%E5%B0%8F%E5%86%8A
"DREAM 黏貼式相冊 橘色, 1本, 50張",$292,https://www.tw.coupang.com/products/DREAM-%E9%BB%8F%E8%B2%BC%E5%BC%8F%E7%9B%B8%E5%86%8A-%E6%A9%98%E8%89%B2-21000001610013?itemId=21000007030280&vendorItemId=21003009375659&sourceType=search&rank=9&searchId=82bdaf81a3f54b61bb6181874e333c12&q=%E5%B0%8F%E5%86%8A
