product_name,product_price,product_url
"cityo 7段式可調光LED檯燈, 白色",$580,https://www.tw.coupang.com/products/cityo-7%E6%AE%B5%E5%BC%8F%E5%8F%AF%E8%AA%BF%E5%85%89LED%E6%AA%AF%E7%87%88-21000000622407?itemId=21000002191329&vendorItemId=21003861507236&sourceType=search&rank=&searchId=739b297f53854f1fac8ff9acaba105e8&q=%E5%9B%9B%E8%BB%B8
"WLtoys Airspin Quadcopter Canopy, 1個, 黃色",$64,https://www.tw.coupang.com/products/WLtoys-Airspin-Quadcopter-Canopy-21000000524196?itemId=21000001578645&vendorItemId=21003001596125&sourceType=search&rank=1&searchId=739b297f53854f1fac8ff9acaba105e8&q=%E5%9B%9B%E8%BB%B8
"udi R/C 複製品 2.4 GHz U840 Micro Mini UFO 4 通道 6 軸 RC 無人機 UD548407BL, 混色","$1,457",https://www.tw.coupang.com/products/udi-R%2FC-%E8%A4%87%E8%A3%BD%E5%93%81-2.4-GHz-U840-Micro-Mini-UFO-4-%E9%80%9A%E9%81%93-6-%E8%BB%B8-RC-%E7%84%A1%E4%BA%BA%E6%A9%9F-UD548407BL-21000082021214?itemId=21000261059105&vendorItemId=21003633897545&sourceType=search&rank=2&searchId=739b297f53854f1fac8ff9acaba105e8&q=%E5%9B%9B%E8%BB%B8
"合作複製四軸飛行器支柱更換扳手 HU001986, 2件",$99,https://www.tw.coupang.com/products/%E5%90%88%E4%BD%9C%E8%A4%87%E8%A3%BD%E5%9B%9B%E8%BB%B8%E9%A3%9B%E8%A1%8C%E5%99%A8%E6%94%AF%E6%9F%B1%E6%9B%B4%E6%8F%9B%E6%89%B3%E6%89%8B-HU001986-21000088183281?itemId=21000276139326&vendorItemId=21003669832689&sourceType=search&rank=3&searchId=739b297f53854f1fac8ff9acaba105e8&q=%E5%9B%9B%E8%BB%B8
"udi R/C 副本 U846 微型迷你四軸飛行器反向電機反向電機 UD051803 RC 零件, 混色, 1個",$125,https://www.tw.coupang.com/products/udi-R%2FC-%E5%89%AF%E6%9C%AC-U846-%E5%BE%AE%E5%9E%8B%E8%BF%B7%E4%BD%A0%E5%9B%9B%E8%BB%B8%E9%A3%9B%E8%A1%8C%E5%99%A8%E5%8F%8D%E5%90%91%E9%9B%BB%E6%A9%9F%E5%8F%8D%E5%90%91%E9%9B%BB%E6%A9%9F-UD051803-RC-%E9%9B%B6%E4%BB%B6-21000081350841?itemId=21000259415922&vendorItemId=21003630362510&sourceType=search&rank=4&searchId=739b297f53854f1fac8ff9acaba105e8&q=%E5%9B%9B%E8%BB%B8
"udi R/C 複製品 U840 微型迷你四軸飛行器標準電機正向電機遙控零件 UD051018, 混色, 1個",$211,https://www.tw.coupang.com/products/udi-R%2FC-%E8%A4%87%E8%A3%BD%E5%93%81-U840-%E5%BE%AE%E5%9E%8B%E8%BF%B7%E4%BD%A0%E5%9B%9B%E8%BB%B8%E9%A3%9B%E8%A1%8C%E5%99%A8%E6%A8%99%E6%BA%96%E9%9B%BB%E6%A9%9F%E6%AD%A3%E5%90%91%E9%9B%BB%E6%A9%9F%E9%81%99%E6%8E%A7%E9%9B%B6%E4%BB%B6-UD051018-21000081899207?itemId=21000260697928&vendorItemId=21003633266415&sourceType=search&rank=5&searchId=739b297f53854f1fac8ff9acaba105e8&q=%E5%9B%9B%E8%BB%B8
"udi R/C 複製品 U843 多天行者四軸飛行器倒車馬達 倒車馬達 RC 零件 UD051377, 混色, 1個",$172,https://www.tw.coupang.com/products/udi-R%2FC-%E8%A4%87%E8%A3%BD%E5%93%81-U843-%E5%A4%9A%E5%A4%A9%E8%A1%8C%E8%80%85%E5%9B%9B%E8%BB%B8%E9%A3%9B%E8%A1%8C%E5%99%A8%E5%80%92%E8%BB%8A%E9%A6%AC%E9%81%94-%E5%80%92%E8%BB%8A%E9%A6%AC%E9%81%94-RC-%E9%9B%B6%E4%BB%B6-UD051377-21000081898836?itemId=21000260697368&vendorItemId=21003633265561&sourceType=search&rank=6&searchId=739b297f53854f1fac8ff9acaba105e8&q=%E5%9B%9B%E8%BB%B8
"udi R/C 複製品 U843 多天行者四軸飛行器標準電機正向電機遙控零件 UD051360, 混色, 1個",$172,https://www.tw.coupang.com/products/udi-R%2FC-%E8%A4%87%E8%A3%BD%E5%93%81-U843-%E5%A4%9A%E5%A4%A9%E8%A1%8C%E8%80%85%E5%9B%9B%E8%BB%B8%E9%A3%9B%E8%A1%8C%E5%99%A8%E6%A8%99%E6%BA%96%E9%9B%BB%E6%A9%9F%E6%AD%A3%E5%90%91%E9%9B%BB%E6%A9%9F%E9%81%99%E6%8E%A7%E9%9B%B6%E4%BB%B6-UD051360-21000081898782?itemId=21000260697307&vendorItemId=21003633265456&sourceType=search&rank=7&searchId=739b297f53854f1fac8ff9acaba105e8&q=%E5%9B%9B%E8%BB%B8
"udi R/C 複製品 U842 保護框架白色 RC 零件 UD051292WH 獵鷹四軸飛行器護罩, 混色, 1個",$82,https://www.tw.coupang.com/products/udi-R%2FC-%E8%A4%87%E8%A3%BD%E5%93%81-U842-%E4%BF%9D%E8%AD%B7%E6%A1%86%E6%9E%B6%E7%99%BD%E8%89%B2-RC-%E9%9B%B6%E4%BB%B6-UD051292WH-%E7%8D%B5%E9%B7%B9%E5%9B%9B%E8%BB%B8%E9%A3%9B%E8%A1%8C%E5%99%A8%E8%AD%B7%E7%BD%A9-21000081899093?itemId=21000260697717&vendorItemId=21003633266119&sourceType=search&rank=8&searchId=739b297f53854f1fac8ff9acaba105e8&q=%E5%9B%9B%E8%BB%B8
"udi R/C 複製品 U842-1 FPV 獵鷹四軸飛行器標準電機正向電機遙控零件 UD051247, 混色, 1個",$210,https://www.tw.coupang.com/products/udi-R%2FC-%E8%A4%87%E8%A3%BD%E5%93%81-U842-1-FPV-%E7%8D%B5%E9%B7%B9%E5%9B%9B%E8%BB%B8%E9%A3%9B%E8%A1%8C%E5%99%A8%E6%A8%99%E6%BA%96%E9%9B%BB%E6%A9%9F%E6%AD%A3%E5%90%91%E9%9B%BB%E6%A9%9F%E9%81%99%E6%8E%A7%E9%9B%B6%E4%BB%B6-UD051247-21000081350864?itemId=21000259415953&vendorItemId=21003630362566&sourceType=search&rank=9&searchId=739b297f53854f1fac8ff9acaba105e8&q=%E5%9B%9B%E8%BB%B8
