product_name,product_price,product_url
"日正食品 起司脆酥粉, 500g, 2包",$79,https://www.tw.coupang.com/products/%E6%97%A5%E6%AD%A3%E9%A3%9F%E5%93%81-%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89-454114731294721?itemId=461742647754761&vendorItemId=461742647771147&sourceType=search&rank=&searchId=60f3362808e04c57839e21c35bc28832&q=%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89
"金錢豹 起司脆酥粉, 1kg, 2包",$124,https://www.tw.coupang.com/products/%E9%87%91%E9%8C%A2%E8%B1%B9-%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89-159542943891464?itemId=390744661540876&vendorItemId=390744661524488&sourceType=search&rank=1&searchId=60f3362808e04c57839e21c35bc28832&q=%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89
"日正食品 起司脆酥粉, 500g, 3包",$119,https://www.tw.coupang.com/products/%E6%97%A5%E6%AD%A3%E9%A3%9F%E5%93%81-%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89-454114731294721?itemId=461742651949061&vendorItemId=461742647771148&sourceType=search&rank=2&searchId=60f3362808e04c57839e21c35bc28832&q=%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89
"金錢豹 起司脆酥粉, 1kg, 3包",$186,https://www.tw.coupang.com/products/%E9%87%91%E9%8C%A2%E8%B1%B9-%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89-159542943891464?itemId=371877360926731&vendorItemId=371877360943110&sourceType=search&rank=3&searchId=60f3362808e04c57839e21c35bc28832&q=%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89
"日正食品 起司脆酥粉, 500g, 4包",$159,https://www.tw.coupang.com/products/%E6%97%A5%E6%AD%A3%E9%A3%9F%E5%93%81-%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89-454114731294721?itemId=461742647771152&vendorItemId=461742647738372&sourceType=search&rank=4&searchId=60f3362808e04c57839e21c35bc28832&q=%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89
"金錢豹 起司脆酥粉, 1kg, 6包",$373,https://www.tw.coupang.com/products/%E9%87%91%E9%8C%A2%E8%B1%B9-%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89-159542943891464?itemId=371877360893962&vendorItemId=371877360893957&sourceType=search&rank=5&searchId=60f3362808e04c57839e21c35bc28832&q=%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89
"日正食品 起司脆酥粉, 500g, 5包",$199,https://www.tw.coupang.com/products/%E6%97%A5%E6%AD%A3%E9%A3%9F%E5%93%81-%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89-454114731294721?itemId=461742647754760&vendorItemId=461742647754755&sourceType=search&rank=6&searchId=60f3362808e04c57839e21c35bc28832&q=%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89
"日正食品 起司脆酥粉, 500g, 6包",$239,https://www.tw.coupang.com/products/%E6%97%A5%E6%AD%A3%E9%A3%9F%E5%93%81-%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89-454114731294721?itemId=461742656126979&vendorItemId=461742656143360&sourceType=search&rank=7&searchId=60f3362808e04c57839e21c35bc28832&q=%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89
"金錢豹 起司脆酥粉, 1kg, 4包",$249,https://www.tw.coupang.com/products/%E9%87%91%E9%8C%A2%E8%B1%B9-%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89-159542943891464?itemId=371877360893956&vendorItemId=371877360926720&sourceType=search&rank=8&searchId=60f3362808e04c57839e21c35bc28832&q=%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89
"金錢豹 起司脆酥粉, 1kg, 5包",$311,https://www.tw.coupang.com/products/%E9%87%91%E9%8C%A2%E8%B1%B9-%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89-159542943891464?itemId=371877360926727&vendorItemId=371877360926724&sourceType=search&rank=9&searchId=60f3362808e04c57839e21c35bc28832&q=%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89
"金錢豹 起司脆酥粉, 500g, 4包",$137,https://www.tw.coupang.com/products/%E9%87%91%E9%8C%A2%E8%B1%B9-%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89-159542943891464?itemId=413195151802379&vendorItemId=413195151818760&sourceType=search&rank=10&searchId=60f3362808e04c57839e21c35bc28832&q=%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89
"金錢豹 起司脆酥粉, 500g, 6包",$205,https://www.tw.coupang.com/products/%E9%87%91%E9%8C%A2%E8%B1%B9-%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89-159542943891464?itemId=413195151802374&vendorItemId=413195151802372&sourceType=search&rank=11&searchId=60f3362808e04c57839e21c35bc28832&q=%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89
"金錢豹 起司脆酥粉, 500g, 5包",$171,https://www.tw.coupang.com/products/%E9%87%91%E9%8C%A2%E8%B1%B9-%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89-159542943891464?itemId=413195151851523&vendorItemId=413195151835137&sourceType=search&rank=12&searchId=60f3362808e04c57839e21c35bc28832&q=%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89
"金錢豹 起司脆酥粉, 500g, 3包",$102,https://www.tw.coupang.com/products/%E9%87%91%E9%8C%A2%E8%B1%B9-%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89-159542943891464?itemId=413195151818757&vendorItemId=413195151818752&sourceType=search&rank=13&searchId=60f3362808e04c57839e21c35bc28832&q=%E8%B5%B7%E5%8F%B8%E8%84%86%E9%85%A5%E7%B2%89
