product_name,product_price,product_url
"大韓 Wellbeing 銀箔盤 20 厘米, 30入, 1組",$76,https://www.tw.coupang.com/products/%E5%A4%A7%E9%9F%93-Wellbeing-%E9%8A%80%E7%AE%94%E7%9B%A4-20-%E5%8E%98%E7%B1%B3-21007360063306?itemId=21018960397588&vendorItemId=21086086333646&sourceType=search&rank=&searchId=4fe894b562f548bfa8e884045bf8f2af&q=%E7%9B%A4%E9%87%A6
"塑膠盤 金色 17cm, 6件, 2組",$142,https://www.tw.coupang.com/products/%E5%A1%91%E8%86%A0%E7%9B%A4-%E9%87%91%E8%89%B2-17cm-21000116687254?itemId=21000349500427&vendorItemId=21003852599359&sourceType=search&rank=1&searchId=4fe894b562f548bfa8e884045bf8f2af&q=%E7%9B%A4%E9%87%A6
"手柄盤 5件組, 5種, 1套, 粉色/淺藍色/灰色/黑色/燕麥色",$224,https://www.tw.coupang.com/products/%E6%89%8B%E6%9F%84%E7%9B%A4-5%E4%BB%B6%E7%B5%84-21007118301893?itemId=21017816150744&vendorItemId=21084980094549&sourceType=search&rank=2&searchId=4fe894b562f548bfa8e884045bf8f2af&q=%E7%9B%A4%E9%87%A6
"塑膠盤 銀色 18cm, 6入, 2組",$151,https://www.tw.coupang.com/products/%E5%A1%91%E8%86%A0%E7%9B%A4-%E9%8A%80%E8%89%B2-18cm-21000050630656?itemId=21000178445099&vendorItemId=21003426837915&sourceType=search&rank=3&searchId=4fe894b562f548bfa8e884045bf8f2af&q=%E7%9B%A4%E9%87%A6
"SSGSSAK 銀色圓點塑膠盤 23cm, 20件, 1個",$328,https://www.tw.coupang.com/products/SSGSSAK-%E9%8A%80%E8%89%B2%E5%9C%93%E9%BB%9E%E5%A1%91%E8%86%A0%E7%9B%A4-23cm-21000051612966?itemId=21000182756767&vendorItemId=21003434973713&sourceType=search&rank=4&searchId=4fe894b562f548bfa8e884045bf8f2af&q=%E7%9B%A4%E9%87%A6
"塑膠盤 金色 18cm, 6入, 2組",$158,https://www.tw.coupang.com/products/%E5%A1%91%E8%86%A0%E7%9B%A4-%E9%87%91%E8%89%B2-18cm-21000050630675?itemId=21000178445149&vendorItemId=21003426837937&sourceType=search&rank=5&searchId=4fe894b562f548bfa8e884045bf8f2af&q=%E7%9B%A4%E9%87%A6
"SSGSSAK 塑膠復古風格金邊盤 23cm, 20件, 1個",$480,https://www.tw.coupang.com/products/SSGSSAK-%E5%A1%91%E8%86%A0%E5%BE%A9%E5%8F%A4%E9%A2%A8%E6%A0%BC%E9%87%91%E9%82%8A%E7%9B%A4-23cm-21000051612956?itemId=21000182756687&vendorItemId=21003434973703&sourceType=search&rank=6&searchId=4fe894b562f548bfa8e884045bf8f2af&q=%E7%9B%A4%E9%87%A6
"Royal Veil Maison Objet 襯里高頂盤子 2 件套, 奶油灰、摩卡色, 2個盤子, 1組",$475,https://www.tw.coupang.com/products/Royal-Veil-Maison-Objet-%E8%A5%AF%E9%87%8C%E9%AB%98%E9%A0%82%E7%9B%A4%E5%AD%90-2-%E4%BB%B6%E5%A5%97-21007344475704?itemId=21018885255361&vendorItemId=21086013532934&sourceType=search&rank=7&searchId=4fe894b562f548bfa8e884045bf8f2af&q=%E7%9B%A4%E9%87%A6
"塑膠盤 金色 22cm, 1組, 16入",$287,https://www.tw.coupang.com/products/%E5%A1%91%E8%86%A0%E7%9B%A4-%E9%87%91%E8%89%B2-22cm-21000269505397?itemId=21000846627708&vendorItemId=21005152698860&sourceType=search&rank=8&searchId=4fe894b562f548bfa8e884045bf8f2af&q=%E7%9B%A4%E9%87%A6
"皇家面紗襯裡方形盤子套組 2p, 2p方盤, 奶油灰色、木炭色",$471,https://www.tw.coupang.com/products/%E7%9A%87%E5%AE%B6%E9%9D%A2%E7%B4%97%E8%A5%AF%E8%A3%A1%E6%96%B9%E5%BD%A2%E7%9B%A4%E5%AD%90%E5%A5%97%E7%B5%84-2p-21007345126649?itemId=21018888229278&vendorItemId=21086016407266&sourceType=search&rank=9&searchId=4fe894b562f548bfa8e884045bf8f2af&q=%E7%9B%A4%E9%87%A6
"CLOVER 手縫針盤, 1個",$227,https://www.tw.coupang.com/products/CLOVER-%E6%89%8B%E7%B8%AB%E9%87%9D%E7%9B%A4-21000001549713?itemId=21000006767033&vendorItemId=21003008909713&sourceType=search&rank=10&searchId=4fe894b562f548bfa8e884045bf8f2af&q=%E7%9B%A4%E9%87%A6
"LOKO LIVING 懺悔者方盤 1p, 白色的",$314,https://www.tw.coupang.com/products/LOKO-LIVING-%E6%87%BA%E6%82%94%E8%80%85%E6%96%B9%E7%9B%A4-1p-21000002244306?itemId=21000010241948&vendorItemId=21003015078055&sourceType=search&rank=11&searchId=4fe894b562f548bfa8e884045bf8f2af&q=%E7%9B%A4%E9%87%A6
"SSGSSAK 質感皺褶邊塑膠盤 18cm 8入, 8件, 2個",$302,https://www.tw.coupang.com/products/SSGSSAK-%E8%B3%AA%E6%84%9F%E7%9A%BA%E8%A4%B6%E9%82%8A%E5%A1%91%E8%86%A0%E7%9B%A4-18cm-8%E5%85%A5-21000152883258?itemId=21000441161436&vendorItemId=21004093021464&sourceType=search&rank=12&searchId=4fe894b562f548bfa8e884045bf8f2af&q=%E7%9B%A4%E9%87%A6
"SSGSSAK 銀色圓點塑膠盤 L號 8入+S號 8入, 1組, 16入",$296,https://www.tw.coupang.com/products/SSGSSAK-%E9%8A%80%E8%89%B2%E5%9C%93%E9%BB%9E%E5%A1%91%E8%86%A0%E7%9B%A4-L%E8%99%9F-8%E5%85%A5%2BS%E8%99%9F-8%E5%85%A5-21000152881601?itemId=21000441157678&vendorItemId=21004093008077&sourceType=search&rank=13&searchId=4fe894b562f548bfa8e884045bf8f2af&q=%E7%9B%A4%E9%87%A6
"MANUFAKTURA 方盤18cm+23cm套組, JS14, 1套","$1,038",https://www.tw.coupang.com/products/MANUFAKTURA-%E6%96%B9%E7%9B%A418cm%2B23cm%E5%A5%97%E7%B5%84-21004316043559?itemId=21005015518366&vendorItemId=21072325390661&sourceType=search&rank=14&searchId=4fe894b562f548bfa8e884045bf8f2af&q=%E7%9B%A4%E9%87%A6
"皇家面紗襯裡圓盤 26 厘米套組 2 個, 圓盤2p, 奶油灰、摩卡色",$856,https://www.tw.coupang.com/products/%E7%9A%87%E5%AE%B6%E9%9D%A2%E7%B4%97%E8%A5%AF%E8%A3%A1%E5%9C%93%E7%9B%A4-26-%E5%8E%98%E7%B1%B3%E5%A5%97%E7%B5%84-2-%E5%80%8B-21007345126820?itemId=21018888229975&vendorItemId=21086016407736&sourceType=search&rank=15&searchId=4fe894b562f548bfa8e884045bf8f2af&q=%E7%9B%A4%E9%87%A6
"金合歡長方形托盤大+迷你2p套組, 灰","$1,265",https://www.tw.coupang.com/products/%E9%87%91%E5%90%88%E6%AD%A1%E9%95%B7%E6%96%B9%E5%BD%A2%E6%89%98%E7%9B%A4%E5%A4%A7%2B%E8%BF%B7%E4%BD%A02p%E5%A5%97%E7%B5%84-21007420446929?itemId=21019247644745&vendorItemId=21086363483130&sourceType=search&rank=16&searchId=4fe894b562f548bfa8e884045bf8f2af&q=%E7%9B%A4%E9%87%A6
"SSGSSAK 銀色圓點塑膠盤 18cm, 8件, 2個",$296,https://www.tw.coupang.com/products/SSGSSAK-%E9%8A%80%E8%89%B2%E5%9C%93%E9%BB%9E%E5%A1%91%E8%86%A0%E7%9B%A4-18cm-21000152881521?itemId=21000441157394&vendorItemId=21004093007384&sourceType=search&rank=17&searchId=4fe894b562f548bfa8e884045bf8f2af&q=%E7%9B%A4%E9%87%A6
"配件托盤, 13.5*10cm，白金仙人掌, 1個",$570,https://www.tw.coupang.com/products/%E9%85%8D%E4%BB%B6%E6%89%98%E7%9B%A4-21006244087101?itemId=21012621186848&vendorItemId=21080022935785&sourceType=search&rank=18&searchId=4fe894b562f548bfa8e884045bf8f2af&q=%E7%9B%A4%E9%87%A6
"2 個用於外帶的塑膠托盤, 1件, 200個",$220,https://www.tw.coupang.com/products/2-%E5%80%8B%E7%94%A8%E6%96%BC%E5%A4%96%E5%B8%B6%E7%9A%84%E5%A1%91%E8%86%A0%E6%89%98%E7%9B%A4-21007801789702?itemId=21021131519924&vendorItemId=21088193243065&sourceType=search&rank=19&searchId=4fe894b562f548bfa8e884045bf8f2af&q=%E7%9B%A4%E9%87%A6
"Comma復古圓盤 穿孔款, 銀色, 2入",$643,https://www.tw.coupang.com/products/Comma%E5%BE%A9%E5%8F%A4%E5%9C%93%E7%9B%A4-%E7%A9%BF%E5%AD%94%E6%AC%BE-21007219512637?itemId=21018291276297&vendorItemId=21085436986544&sourceType=search&rank=20&searchId=4fe894b562f548bfa8e884045bf8f2af&q=%E7%9B%A4%E9%87%A6
"12號形狀尖50p, 單一顏色, 1個",$909,https://www.tw.coupang.com/products/12%E8%99%9F%E5%BD%A2%E7%8B%80%E5%B0%9650p-21006257102921?itemId=21012718169273&vendorItemId=21079984875826&sourceType=search&rank=21&searchId=4fe894b562f548bfa8e884045bf8f2af&q=%E7%9B%A4%E9%87%A6
